Unnamed: 0,text,original_label,label_auto,confidence
17454,"I don't see enough TV game shows to understand the attraction of SHOW ME THE MONEY, but I suppose it holds some appeal for undemanding audiences. Ostensibly a quiz show, it offers contestants huge sums of money for answering a few simple questions. However, its quiz elements play only a small part in the proceedings, which I find tortuously complicated. For example, before answering a question, a contestant selects which question is to be asked by choosing from among random ""A,"" ""B,"" or ""C"" choices. Does this serve any purpose other than to slow the game down? It would be a lot quicker simply to start with ""A."" Contestants can pass on questions, but must answer one of the three questions in each category.<br /><br />After responding to a question, the contestant is then asked to ""lock in"" the answer--another delaying tactic. The contestant's next task is to name which woman from about a dozen go-go dancers in cages is to unveil a card that indicates how much the question is worth. A correct answer adds the card's dollar figure to the contestant's running total; a wrong answer subtracts the same sum. This time-consuming step actually has some entertainment value, as it allows the audience to get a close look at the scantily clad and uniformly gorgeous dancers. Meanwhile, the contestant is reminded that an unlucky selection of the ""killer card"" will end the game instantly. This naturally makes the contestant sweat and causes further delays as the nervous contestant contemplates the sudden loss of the hundreds of thousands of dollars. My suspicion is that the possibility of sudden disaster is the show's chief audience appeal.<br /><br />Meanwhile, the whole process is slowed down even more by a lot of empty banter between host William Shatner and the contestant, along with occasional routines by the caged dancers. All these delays burn up so much time that it might be possible for audiences to forget what the original question is by the time the correct answer is revealed.<br /><br />A typical 30-minute episode of JEOPARDY often gets through as many as 60 questions. The first 30 minutes of SMTM that I watched got through only six questions (many of which pertained to other TV shows). No one in his right mind would watch this show because it's fun to play along by answering the questions at home. That leaves three possible reasons to watch the show.<br /><br />A. To see how a contestant responds to being on the verge of winning as much as one million dollars, only to lose everything in one stroke.<br /><br />B. To look at gorgeous young women performing sexually suggestive dance routines.<br /><br />C. To enjoy William Shatner's scintillating banter.<br /><br />My choice is ""B,"" but the women aren't on camera long enough to justify suffering through an hour of this show.",0,negative,0.85
1366,"Armored<br /><br />The best part about driving an armored vehicle is that if any bums approach you at a red light asking for money, you can shoot them in the face.<br /><br />And while the armoured guards in this thriller aren't using their protective power to purge the drifter population, they are using their position to fleece their employer.<br /><br />When newcomer Ty (Columbus Short) lands a job with an armored trunk company, he feels like he has found his lot in life. Unfortunately, however, when he discovers that his co- workers (Matt Dillon, Jean Reno and Laurence Fishburne) are plotting to take the $42 M shipment for themselves, Ty must fortify himself  and the funds  inside the armored truck.<br /><br />A tedious caper with a plodding plot and phoned-in performances, Armored is an utterly forgettable film.<br /><br />Besides, if you really want to jack millions, it's a lot simpler to just disguise yourself as an ATM. (Red Light)",0,negative,0.85
27119,"Casting Jack Cassidy as Ken Frankin was sheer brilliance. Cassidy personified arrogance, confidence, charm and wit - all with a condescending, evil little smirk on his face. In my opinion, Jack Cassidy is by far the best murderer (having appeared three times) in the Columbo series. This particular (and first) performance, is my favorite Columbo episode ever - hands down. A fresh faced Steven Spielberg did amazing camera work (yes, there were a couple of camera shadows on the actors at times)capturing the nuances and banter at different and intriguing angles between Columbo and Franklin. Also, the panoramic and tight in shots at Big Bear Lake, CA (Franklin's cabin home) were very impressive.<br /><br />If you have not yet seen this episode, then you owe it to yourself to do so - it's a true masterpiece.<br /><br />Jack Cassidy was a very talented actor and singer. His charismatic personality was highly infectious. His death in 1976, at age 49 was very sad and indeed very tragic - he surely had his best years ahead of him. Rest in Peace Jack, you will live on for eternity through your great work.",1,positive,0.95
48477,"Young couple on the road, minding their own business and having casual sex in their car during broad daylight. Yet, suddenly, they're being menaced and terrorized by a deranged psychopath in an old and rusty pick-up truck. Hmm, where have I seen this premise before? Oh yeah, now I remember, we've seen this a THOUSAND times before already, and approximately nine hundred and ninety-nine of the other cases were much better than ""Rest Stop""! This weak and pitiable new movie is insulting even to the intellect of the most undemanding horror fans, as it doesn't feature a single original twist or memorable gimmick. It's very sadistic and nasty, but every teenkill-slasher flick is sadistic and nasty nowadays, so that's no real surprise anymore, neither. The absolute main problem with this production is the incredibly large amount of dumb plot holes and meaningless sub plots. Writer/director John Shiban damn well realized that the ultra-thin basic storyline nearly wasn't enough to fill a whole movie with, and thus he stuffs up his film like a Thanksgiving turkey with imbecile and nonsensical padding material. Nicole's boyfriend vanishes at an abandoned and filthy rest stop in California. Killing off her character right away wouldn't result in a very long movie and thus she subsequently encounters a motor home family of freaks, suffers from visions (?) in which she talks to the deranged killer's previous victims and she has deeply emotional (and boring) conversations with a police officer who just won't die even though a truck ran over him...twice! The dumb sub plots never lead anywhere and they're definitely the most pathetic and desperate attempts to stretch a movie's length I've ever seen. Instead of all the pointless padding, Shiban should have paid more attention to building up tension and make his lead characters a little more likable. Jaimie Alexander's character Nicole is an annoying and brainless girl, and you won't really care whether she'll survive the ordeal or not. Her boyfriend Jesse as well as the cop are both whining losers and their brutal deaths still weren't painful enough, if you ask me. I counted exactly three sequences, all including torture and gratuitous mutilation, that were gory and exciting enough to bring a sadist smile on my face. That's still way too few for a nowadays horror movie. Basically, ""Rest Stop"" is simply a miserable attempt to cash in on the success of such films like ""Wolf Creek"" and ""Hostel"", but you're better off watching the originals. This was the first film of the new production company called 'Raw Feed'. They're promoting themselves as the new name in great horror, but they'll have to come up with something much better than ""Rest Stop"" if they want us to believe that.",0,negative,0.95
41863,"I guess that after Leonard Nimoy had been successful in directing ""the Search for Spock"" and ""the Voyage Home,"" William Shatner thought he could direct too. Although he is a competent actor, he shows here that he's just not a good director.<br /><br />Actually, this movie is hard evidence to support the arguments of Trekkies who say that William Shatner being an arrogant egomaniac. For although his character, Captain James Kirk, was always arguably the most important role in the original ""Star Trek,"" it seems in this movie that he is the heart of the movie, the two other most important characters, Captain Spock and Doctor Leonard McCoy, are just there to support him, and the other characters are just there to add comic relief.<br /><br />The plot is that some emotional Vulcan outcast named Sybok is mindmelding with people and releasing the pain bottled up inside them from that traumatic event early in life that changed them forever. Grateful, they join him in his quest to make the entire world free of pain and thus at peace. Sybok and his followers commandeer the building in which a peace conference between a Human, Klingon, and Romulan diplomat is taking place. This lures the still-being-constructed Enterprise there, since none of Starfleet's other ships have ""experienced commanders"" (honestly, with how Starfleet is run, the Klingons and Romulans should have conquered them years ago). Sybok adds the Enterprise's crew, save Spock (who is revealed to be secret brothers with Sybok), McCoy, and Kirk. Sybok orders that the Enterprise take off to ""the center of the universe"" to meet ""God,"" who apparently every race has a word for. However, it turns out that this is only a minor entity when he demands the use of the Enterprise and Kirk asks, ""what does God need with a starship."" The entity is destroyed, but not before Sybok, realizing he's been lied to for years, sacrifices his life and earns Spock's respect in death after the Enterprises photon torpedos destroy the entity and inexplicably Sybok as well.<br /><br />OK, science fiction movies are not known for realism, but at some point, rationality must be enforced. Why do people follow Sybok just for releasing their pain? Why are all humanoids defined by a single traumatic event? I've certainly led a trauma-free life. Why doesn't Kirk try his crew for mutiny and treason after they join Sybok? What was the point of Sybok sacrificing himself when the torpedos were going to kill the entity anyway?<br /><br />So the plot's weak. Another problem is that Sybok, though played well by Lawrence Luckinbill, is poorly portrayed. Just because he's an emotional Vulcan doesn't mean he should act exactly like a Human religious fanatic. Shatner (who was a co-writer as well as the director) could have at least developed dialog fitting for an emotional Vulcan. I guess he feels that any emotional being talks like us. Gee, I guess that means that Klingons should say ""isn't"" and ""don't"" more often than ""is not"" and ""do not."" And the Cardassians shouldn't prolong their sentences because they like to talk (yeah, I know it's sad that I know this). Please... every ST race uses unique dialog. Why is Sybok the exception.<br /><br />The only thing to not complain about is the acting. I've always known ""Star Trek"" to have great actors, and this movie is not exception. Cudos also go to Leonard Nimoy, for it had to be difficult to play the dispassionate Spock in his old age.<br /><br />Some other things I didn't like:<br /><br />Shatner and the late DeForrest Kelly twice show what bad singers they are by singing ""Row, Row, Row your Boat"" in this movie. I guess Shatner wished to silence his detractors of his singing ability. What he did was prove their point.<br /><br />Uhura does a fan dance while wearing nothing but tree bark to draw some men into a booby trap. After all, the dreams of all us men are filled with images of middle-aged plump women dancing naked.<br /><br />Comedy's all well and good as long as it doesn't affect the nature of ""Star Trek"" too much, but when Scotty bumps into an object on the Enterprise and KOs himself, it's kinda goin' overboard.<br /><br />Kirk is the only crew member who can reject Sybok's offer of releasing their inner pain and see through the God imposter's deception. Not even Spock can manage either of these? Perhaps this scenes were valantines from Shatner to his character, as many suspect.<br /><br />The concept of an entity posing as God had been used in ""Star Trek"" before this movie more than once. Be creative, Shatner.<br /><br />Speaking of uncreativeness, I didn't purticularly care for the ripping off of the music of ""Star Trek: the Next Generation.""<br /><br />All in all, pretty bad ""Trek"" movie. If you're a Trekkie, watch it once because it's ""Star Trek."" Otherwise, watch ""Star Trek II: the Wrath of Khan."" It's way better.",0,negative,0.85
40515,"It has very little to do with the books: half of the characters have been eliminated, the plot has been greatly altered, people's parents are changed for different characters . . .<br /><br />However, if you watch it as an independent piece (try and forget you ever read the books) the movie is very well put together, everyone is very good looking, and there is even a sweet ending...",1,positive,0.8
37500,"""Shower"" is an story about loyalty, about the unstoppable advance of modern world in the detriment of rather traditional and more human ways of life. A man forced to choose between his successful career in business, his big-city life, his wife, and his retarded young brother. The eternal doubt between what we WANT to do and what we SHOULD do. The modern China versus the ancient one. The public baths with its gatherings, its cricket fights versus the shopping centres and the skyscraper. Lots of old men and women that are no longer needed. China, one country, two systems, as Xiao Ping said ... though one of them is killing the other. <br /><br />Tender, moving, full of funny moments, and of bitter-sweet ones.The sensitive ones will cry and laugh equally. The actors are enormous, especially the one who performs the role of the retarded boy; and Yang Zhang makes a good job, easy, simple, letting the story just flow by itself.<br /><br />My rate: 8/10",1,neutral,0.85
16236,"I admit not being that fond of Oliver! as a young child--it's long, and the story is a little slow-moving because of all the musical numbers. As a teenager I discovered that the fun of this movie is the experience itself. Rather than thinking of it as an adaptation of Oliver Twist, think of it as a celebration of the classic story. The adaptation is loose at best, but really, if you're watching a musical, you ain't there for the story.<br /><br />The music is the core of this movie, and an overwhelming majority of it is stellar and very catchy. Most or all of the cast was involved in the stage version of the musical, and it shows in their performances--and I consider this a plus. The performances are all in a more ""stagey"" style of acting typical of much older films, and they are very entertaining. The exception is the kid playing Oliver, whose job seemed to be to look cute and stay out of the real performers' way.<br /><br />Fagin and the Dodger are the real stars of this movie. Oliver Reed also does a fantastic job maintaining an intimidating screen presence as the menacing Bill Sykes. Even Sykes' dog Bullseye puts on a good performance.<br /><br />This movie isn't for everyone. People who hate musicals will despise it, as will those who take musicals too seriously. Nitpicking over faulty historical details or mistaking exaggerated stage-type acting for bad acting will ruin anyone's enjoyment. Just sit back and enjoy the entertainment--it's much better if you remember that, as a musical, it's a fantasy loosely organized around the book, not a strict adaptation.",1,positive,0.85
20951,"The animation was fab and the film funny. The two circus bugs, Tuck/Roll were very funny. If you waited till the credits at the end, you saw a very funny sequence of film, where they showed the bugs pretending to do things wrong like in other movies, that was clever as it made the characters more human and beliveable.",1,positive,0.95
48732,"As Peckinpah did with STRAW DOGS, and Kubrick with A CLOCKWORK ORANGE, director John Boorman delivers an effective film about Man's violent side in DELIVERANCE, arguably a definitive horror film of the 1970s. Burt Reynolds, Jon Voight, Ned Beatty, and Ronny Cox portray four Atlanta businessmen who decide to take a canoe trip down the wild Cahulawassee River in northern Georgia before it is dammed up into what Reynolds calls ""one big, dead lake.""<br /><br />But the local mountain folk take a painfully obvious dim view of these ""city boys"" carousing through their woods. And the following day, continuing on down the river, Beatty and Voight are accosted and sexually assaulted (the film's infamous ""SQUEAL!"" sequence) by two vicious mountain men (Bill McKinney, Herbert ""Cowboy"" Coward). Thus, what started out as nothing more than a lark through the Appalachians has now turned into a nightmare in which our four protagonists come to see the thin line that exists between what we think of as civilization and what we think of as barbarism.<br /><br />James Dickey adapted the screenplay from his own best-selling book, and the result is an often gripping and disturbing shocker. Often known for its ""SQUEAL!"" and ""Dueling Banjos"" sequences, DELIVERANCE is also quite a pulse-pounding ordeal, with the four leading men superb in their roles, and McKinney and Coward making for two of the most frightening villains of all times. A must-see film for those willing to take a chance.",1,positive,0.85
37826,"The story of Sweeney Todd evokes memories of the work of classic writers like Charles Dickens, and more contemporary writers like Edward Gory. As a musical, it naturally becomes more like the musical Les Miserables. Both deal with the grim effects of poverty in the Industrial Revolution, and the breakdown of organized society. But this musical is different from Les Mis in one very important aspect: Stephen Sondheim, the songwriter who can adapt to any style. To be sure, he's had his successes and failures, but one thing about his shows you can always count on: They will be something unique. Who would have thought someone would write a musical about a barber who slits people's throats and makes them into meat pies? Sondheim did, and he did it marvelously. The entire show is set in a factory, to suggest the ever-present catastrophic effects of the misery of those at the bottom of society, and this serves the needs of the show perfectly. The catwalks and railings are moved throughout to suggest streets and walkways and bridges. Techniques are borrowed from Kabuki and Noh, with the visual stagehands and set changes. Then, to top it all off, cast the great Angela Lansbury as the gruesomely practical and humorous Mrs. Lovett, and George Hearn, with his operatic baritone voice, as the murderous Todd, and you've got yourself a stellar musical vehicle. The rest of the cast moves smoothly through the clichés of the love story perfectly, except for Johanna and Pirelli, who sound a bit too forced. If the Johanna and Pirelli from the Broadway show could be here, it would be perfect. Hearn acts while he sings more than Len Cariou on the OBC album, and the accents don't sound as forced here. Through it all Sondheim's score never fails to underline the dark seriousness of the story. As I said, he can adapt to any style. In Follies he imitates the '30s '40s style of showtunes, in Pacific Overtures he captures the subtle art of Asian music, Into the Woods knocks off the 32 bar Disney style songs, and Assassins covers a history of American music. Here, however, he does wonders in making his score distinctly English, from parlour songs to operatic duets and soliloquies to society waltzes to Gilbert/Sullivan style patter. And yet still, the show remains deadly serious, even though it provokes more laughs than any musical comedy. In it still, is a grim warning on the evils of taking revenge. Here is where this movie makes a mistake, in cutting the Judge's solo in which he flagellates himself out of guilt for his crimes. Without it, the Judge is just a conventional villain, and this movie's point is that there are no straight villains. Both Todd and the Judge learn, too late, the horrors of having to accept responsibility for their actions, and Todd loses everything in his obsession. This is well brought out by the chilling reprise of the grim yet rollicking Ballad of Sweeney Todd, ending the show with Todd and Lovett rising from the grave to tell us that the end is the same: in a world full of Sweeneys, vengeance begets only vengeance. ""Attend the tale of Sweeney Todd. He served a dark and a vengeful God. To seek revenge may lead to Hell, but everyone does it, and seldom as well as Sweeney, as Sweeney Todd, the Demon Barber of Fleet Street.""",1,neutral,0.85
34434,"THE ITALIAN is an astonishingly accomplished film for its time. Stunningly shot, with lighting effects that are truly sublime, this is an early gem that clearly reveals REGINALD BARKER to be a pioneer director of equal standing to D.W. GRIFFITH and MAURICE TOURNEUR. How much control Thomas Ince exerted over the production is hard to know, but this film still has extraordinary power. The simple story of an Italian immigrant struggling to keep his family alive in New York, is very moving. The themes of social injustice, revenge and forgiveness are completely relevant today. The use of close-ups is outstanding and the powerhouse performance of GEORGE BEBAN is electrifying. What we need now is a really good print transferred to DVD so we can truly appreciate this early masterpiece of cinema.",1,positive,0.95
29055,"This is my first CG animated film that I've ever seen. Usually, the look of other animated films made me reticent to see them. Not Ice Age. I wanted to see it the moment I saw the trailer with Scrat, the hilarious sabertooth squirrel.<br /><br />Ice Age was sporadically funny and overall fun film to watch. The story is basically an animated version of Three Men and a Baby, set 20,000 years in the past. The visuals were great. Simply beautiful. It's one thing to create convincing aninmation, it's another thing altogether to create visually arresting stuff and Ice Age is great to look at with its stylized visuals. Blue Sky Studios is a company to look out for in the future.",1,positive,0.95
35483,"""Addictive"" is an adjective I've heard many times when talking of certain TV shows. Most recently, dramas like Lost, Heroes and Prison Break have earned that description. However, as compelling as they may be (and they really are) I can wait a few days before I see the next episode of either series, even Prison Break which some have lazily classified as ""the new 24"". With all due respect, there can be no such thing, and for a good reason: no other silver-screen thriller is based on a real-time structure. That's what sets 24 apart from any other show, and that's why I practically have to watch an entire season (on DVD) in seven days or less: once the frickin' clock starts ticking, it's impossible to tune out.<br /><br />An episode whose events unfolded over the course of a single day was a trademark of NYPD Blue (and, more recently, Deadwood); having an entire season of a new series last 24 hours, one per ep (the actual running time is 41 minutes; the remaining 19 are occupied by commercials when the show airs on telly), was the most groundbreaking idea in mainstream television since Hill Street Blues introduced non-linear storytelling (a mandatory element nowadays). And it truly paid off.<br /><br />Ironically enough, the original plan for the series was to make it revolve around a wedding (fortunately, creators Joel Surnow and Robert Cochran realized the format was more suitable for a conspiracy thriller), which is probably the reason the first glimpse we get of the hero suggests a cheerful atmosphere: looking extremely relaxed, Jack Bauer (Kiefer Sutherland) is enjoying a game of chess with his daughter Kimberly (Elisha Cuthbert) and, minutes later, being tender with Teri (Leslie Hope), the wife with whom he has just reconciled. As in The Sopranos, though, something unexpected and shocking is just behind the corner: not only has Kim snuck out of her room, Jack also receives a phone call urging him to get to work immediately. At midnight? I'm afraid so: Bauer is a CTU (Counter Terrorist Unit) agent, and his boss has acquired reliable intel about a possible hit on the life of David Palmer (Dennis Haysbert), an African-American Presidential candidate who will be in Los Angeles for the whole day (oh, right, I almost forgot: events occur on the day of the California Presidential Primary). No time for napping, then: Jack has to spend the next 24 hours working on the case. Unfortunately, he has a tendency to ignore protocol, and that doesn't sit well with George Mason (Xander Berkeley), a slimy man from Division who has been asked to interfere with the operation.<br /><br />The plot is very dense, making the show hard to recommend for those with a short attention span, but anyone willing to take a look will be rewarded instantly: the writing is sharp and precise, the attention to detail unsurpassed, and the suspense is consistently sky-high, mainly thanks to the real-time trickery which considerably enhances the adrenaline level.<br /><br />Another great quality of this pilot is the characterization: most genre shows (sci-fi and thriller) tend to simply introduce the key players and then define them later on (a textbook example is CSI, where character development is minimal, but then again that matches the show's unique style), whereas the series debut of 24 offers a rich array of fully rounded people, among whom Jack (Sutherland's best role - ever!) and Palmer (the real revelation of the show) stand out for being perfectly described after one episode only (the former divided between job and family, reckless but humane, the latter honorable and endowed with great integrity). A couple of supporting parts border on stereotype (Mason and Tony Almeida especially), but two factors ought to be taken into account: a) this is the first episode; b) there's so much going on most viewers won't even complain about a ""flaw"" or two. After all, how many network programs manage to begin with a conspiracy, a missing teenager AND a huge explosion - and still have equally satisfying material for the rest of the season?<br /><br />Tick, tock, tick, tock...",1,neutral,0.85
18666,"When an orphanage manager goes on vacation, his father takes over the details of the center and winds up renting the kids. When a well off, got it made couple with a nice apartment and great life get the notion to adopt this idea was tailor made for them. Why would they want to spoil their elegant existence with a trio of hairbrained carpet creepers? No way would people like these two need kids to make life wonderful. This movie makes it look like the real world works this way, but I am the picture of dubiety.",1,negative,0.85
36515,"I would have given this otherwise terrific series a full 10 vote if Claudia Black had not continued on in it! Her inclusion as the silly 'Vela' has brought the series down in my estimation. To bring her in as a regular at the same time as including Ben Browder to replace RDA was a mistake.<br /><br />Unfortunately we were just reeling from the loss of 'Jack' and really didn't need this great series turned into new episodes of 'Farscape'.<br /><br />I was a great fan of the film ""Stargate"" and when the series was first announced I had reservations that it could live up to the film, but after watching the first episode I have to admit I was hooked. I have always looked forward to new episodes with great anticipation",1,negative,0.85
28512,"The premise may seem goofy, but since Murphy's character doesn't take it seriously, it helps ease the audience into this mix of mysticism and modern-day hard-boiled child abduction. Excellent cast, particularly Charles Dance and Charlotte Lewis, and Murphy is at the height of his 80's peak in comedy/action. There's also some great F/X, a very surreal dream sequence, and a fairly original plot. Often overlooked in the pantheon of Murphy flicks, but this one is worth a look.",1,positive,0.95
43073,"I really wanted to love this film. I have read the book to my daughters and we all loved it. The book is marvelous. This film is very far from the book. The book is splendid - this film is an awful adaptation.<br /><br />In the book, Sara is honorable, kind, strong, and NEVER does anything spiteful to get back at anyone. That's the POINT of the book! She behaves as a ""princes"" regardless of circumstances. An important part of behaving like a princess is to not return unkindness. It is to behave honorably regardless of how you are being treated.<br /><br />In the book, she endures much and touches the lives of others. Other people change their behaviors after they witnessed her kindness and ability to endure without sinking to spite and vengefulness. Sara does what is right simply BECAUSE it is RIGHT.<br /><br />Outside of the bakery, she comes upon a beggar girl who is more poor and hungry than she is. She has half a dozen hot buns. She is VERY hungry. She gives one bun to this wild looking little girl huddled on the doorstep of the bakery. When she sees how ravenous the girl is and watches her gobble the bun, she gives her another. She continues to do this until she has given 3 or 4 I think - I don't remember how many.<br /><br />The baker is watching through the window. She is so moved by what she has witnessed, she takes the beggar girl in and raises her as her own daughter. Other people are similarly influenced by Sara.<br /><br />And in the book, her father has died. The man next door is her father's partner - he has been looking for her. Her father did not lose his money after all - the man is thrilled to find Sara; he takes her and Becky into his home and raises them as his daughters. And Sara has her full inheritance, of course.<br /><br />Miss Minchin is not a chimney sweep. In fact, she remains in her same post at the school. But she is humiliated as Sara has told her new guardian of the cruel treatment she received. And Sara does speak to Miss Minchin in the end - Miss Minchin is trying to minimize her treatment of Sara and Sara with a calm steadfast demeanor, instructs Miss Minchin that she had been cruel.<br /><br />There is no comeuppance for Miss Minchin. She continues on in her miserable existence. It does not matter - what matters is that Sara has a home with a guardian who loves her - and her dearest friend in the world, Becky, is now for all intents and purposes, her sister.<br /><br />The book is about love and honorable behavior under the worst of circumstances. It is about self control and humility. It is a wonderful book. This film does NOTHING to capture the true story and messages of the book. My wife was so disgusted with it, she wanted to leave the theater in the middle, but we decided to stick it out. We were not rewarded.<br /><br />I cannot for the life of me think of a reason the film makes should alter this excellent book in such a bad direction. Perhaps it was the influence of the ghastly screenplay from the book that Shirley Temple acted in. I don't know - but this film is so far from the book in character and values that I do not recognize it.<br /><br />Don't waste your time - buy the book. It is unforgettable... even for a dad!",0,negative,0.95
5607,"This one's a doozy. Dating from 1949, Scene of the Crime often plays more like a Coen Bros. movie set in the 1940's and filmed in black and white, except that the writer's ear for pastiche here isn't quite so well-tuned -- maybe this can be seen instead as the forerunner to Oscar-baiting schlock like Road to Perdition. Frankly, it's a wonder that this film isn't considered a classic by film professors and critics everywhere, considering how much it offers in term of overly articulated mannerist thrills cloaked in false significance ( much like the grandaddy of all such ""fake art"" films, Citizen Kane, or anything by Murnau. ) <br /><br />MGM is usually a studio that can do no wrong in my eyes, and I think any story, any atmosphere, even ""gritty realism,"" can only benefit from grotesque overaestheticization. You could say I'm a disciple of the Minnelli school. But it takes a certain light touch to write mannered tough-guy dialogue of the Dashiell Hammett stripe, a willingness, perhaps, to let maybe one or two scenes pass without a line like ""Careful, Mr. Wiggly, or you'll have thirteen fish to fry and no little wormies to catch them with."" I made most of that up -- ""Mr. Wiggly,"" unfortunately, made the cut -- but believe me, the dialogue is just that loonily inflated and riddled with non sequiturs. Even the lead cop's wife played by Arlene Dahl speaks like she has a moon-shaped scar under one eye and the Christian name Rocco. By the time Van Johnson turns in his badge with the line, ""I'm sick to death of death and homicide,"" you'll wonder how the writer's fixation with ornate literary devices -- in this case, zeugma -- could ever have been misconstrued as ""street."" <br /><br />For those who have outgrown The Naked Gun series, this is the funniest cops-n-robbers film going.",0,negative,0.85
9991,"Charleton Heston wore one, James Franciscus wore one but Mark Wahlberg opts not to don the traditional loin cloth. I hope no one casts him as Tarzan. Linda Harrison wore a bikini in the first 2 Planet movies but Estrella Warren barely shows cleavage - her hair is always in the way. Tim Burton could have sexed up this simian saga & given the adults in the audience something to look at. Even the chaste Helena Bonham Carter never gets out of her costume which looks like a large curtain. She's cute but all the the love stuff is restricted to anxious looks & a little bitty kiss at the end. As in Artificial Intelligence which discusses inter species sex between robots & humans but never delivers - Planet of the Apes hints at inter species romance between the humans & the apes but only hints. Lisa Marie is the only ape that dares to be sexy. This movie has three great actors Tim Roth, Ms. Carter & Paul Giamatti chewing up the scenery as a trio of apes & they are fun to watch. Superlative make up (a certain Oscar) costumes, sets, music make this the hit summer movie of 2001.",1,negative,0.85
27273,"I've seen this movie about 6 times now. And each time I view it, I'm more impressed by the story and the acting. Its like watching a train wreck being set in motion. Its subtle in its approach, but very effective in reaching its goal. <br /><br />Spoilers-> At the center of the story is a very nice dichotomy. On the one hand we have Deputy major, Eddy Calhoun (Cusack) unknowingly tearing at the old boys network that forms the hart of major of New York's Administration and on the other hand we have the mob boss Zappati who's deliberately trying to maintain the status quo through all means necessary. This situation nicely culminates in the end when Zappati orders Alselmo to make it easy on himself by killing himself and Calhoun ordering Pappas to do the same, politically speaking.<br /><br />The movie also contains some really great one-liners such as (a personal weakness of mine): - You don't sum up a man's life in one moment - The only thing new in this world is the history you don't know<br /><br />All in all, a great movie that deserves a much higher rating.",1,positive,0.95
29057,"The critics were like ""a movie that will break your heart"" etc. So a friend of mine and I had great expectations when we decided to watch this movie.<br /><br />I'll make it short and leave it up to others to write about its content. This movie tries to touch you, to reach your heart. But it fails. At least for me. And for my friend, too.<br /><br />Everything that happened happened only on the screen. It was always THERE, not HERE, where I am. I thought most of the time ""hmm, something's happening on the screen, but it's only on the screen. It's not real.""<br /><br />Movies which succeeded MUCH better in touching me: East of Eden (1955), Terms of Endearment (1983), Jerry Maguire (1996), Babe (1995), Mies vailla menneisyyttä (2002)",0,negative,0.95
43532,"HLOTS was an outstanding series, its what NYPD Blue will never be, on HLOTS the plots are real, the dialog is real, the Relationships are real. With HLOTS back as a movie, Tying up all the loose ends, it was good to have all the gang back together, even a few that passed away show up (wont say how) The storyline was fast paced, emotional and full of the spirit the series had week in and week out. Homicide , Life on the Streets, Network drama at Its BEST!!!! 5 STARS!!!! Thumbs UP and all That. Thanks NBC for giving us the Finally we didn't get!",1,positive,0.95
48838,"I thought it was weird and just gory, not scary. I have seen a couple of the Japanese horror films, Ringu and Juon, and loved them; but this movie was a disappointment. It never even explained anything about the curse. I just didn't see any horror... it wasn't scary to me at all. The whole time I was watching I was waiting for Kirie to discover the secret of the curse and why it was happening now. If this was some ancient curse, why didn't it happen before Shuichi's father? And it never told us what happened to her father. I kept waiting for someone to tell us the meaning or the reasoning behind this curse and then it just ended. I was very disappointed.",0,negative,0.95
25589,"Mediocre at best. Slow, but probably more entertaining to the younger viewers. A young boy(Chris Miller) is haunted by an Indian spirit and horrid monster in the cellar of his father's new home. Also in the cast are Patrick Kilpatrick, Suzanne Savoy and Ford Rainey.",0,negative,0.85
20127,"You know, this is one of those ""Emperor's New Clothes"" films. It's like, so off the wall and strange that you're SUPPOSED to like it if you're really into film. Well, I think that's a bunch of bologna. Films like this which hide under the cloak of Dada or surrealism make me nuts. Some person has this bad dream, perhaps brought on by eating the aforementioned bologna right before going to bed, remembers most of it (unfortunately) and then puts it on film and we're all supposed to marvel at their creative genius. I have bizarre dreams too, sometimes, that make absolutely no sense but I don't feel the need to put them on film, expose everybody else to them and call it art. Weirdness does not, in of itself, mean something is interesting. True Dada or surrealistic expression has SOME intent and intellectual thought behind it. If other people don't get it, that doesn't make it profound, it just makes it incomprehensible. Bizarreness for bizarreness sake, for me, is not good, let alone great, art. And comparing ""Tuvalu"" to ""Delicatesen"" is like comparing ""The Godfather I & II"" to ""The Godfather III""---same genre, NOT in the same league.",0,negative,0.95
43520,"I have yet to read Shirley Jackson's novel, something of which I've been meaning to do for quite sometime. I am sure it has got to be scarier than this film. I remember jumping once when I watched it the other day, although I cannot recall the scene. <br /><br />The special effects are great and I watched this on DVD, but I am sure in the theatre it must have been an awesome sight. After the first few special effects are done with I was waiting for a story to develop.<br /><br />I figured this movie at the least has to be loosely based on the classic novel, so a good story should be there, but it wasn't. I was relegated to staring at the gorgeous Catherine Zeta-Jones character throughout the movie basically because there was nothing much else to watch. Lili Talor was such a suck character. I did not like her one bit, something about whiny people. Also, the guy in this film reminded me of the cartoonish Dudley DoRight with his voice and face. I could not relate to the characters at all. Quigon, ahem Liam Neeson did an admirable job trying to get through this movie with some type of acting.<br /><br />Half to three quarters of the way I was just dying to go see a campy Friday the 13th or a Scream Queenish film! At least there is some type of entertainment value. If there is no story there at least they fill it up with gory deaths or attractive females. This had nothing. <br /><br />",0,neutral,0.7
