Unnamed: 0,text,original_label,label_auto,confidence
26843,"In the ever growing film genre of comic book adaptations, Blade is by far one of the best realised, and most faithful (overall) to the source material.... given that the character has almost 30 years of history in the comics since his debut as a back up figure in Marvel's Tomb of Dracula, the writer took almost ALL of the characters and plot elements from the comic's history. While changes were inevitably made, the finer points of the film steamroll right over any criticisms. Don't let any of you friends tell you different: Blade is one fine film. If it feels too ""comic booky"" for you Stanley Kubrick snobs out there, it's because it's supposed to. Deal with it, but don't dis it for it.",1,positive,0.95
9991,"Charleton Heston wore one, James Franciscus wore one but Mark Wahlberg opts not to don the traditional loin cloth. I hope no one casts him as Tarzan. Linda Harrison wore a bikini in the first 2 Planet movies but Estrella Warren barely shows cleavage - her hair is always in the way. Tim Burton could have sexed up this simian saga & given the adults in the audience something to look at. Even the chaste Helena Bonham Carter never gets out of her costume which looks like a large curtain. She's cute but all the the love stuff is restricted to anxious looks & a little bitty kiss at the end. As in Artificial Intelligence which discusses inter species sex between robots & humans but never delivers - Planet of the Apes hints at inter species romance between the humans & the apes but only hints. Lisa Marie is the only ape that dares to be sexy. This movie has three great actors Tim Roth, Ms. Carter & Paul Giamatti chewing up the scenery as a trio of apes & they are fun to watch. Superlative make up (a certain Oscar) costumes, sets, music make this the hit summer movie of 2001.",1,negative,0.85
44520,"This film is Engaging and Complex while maintaining simple beauty .Our two characters come together sharing the base of curiosity and loneliness, but it is a springboard for learning these people, they 're life styles and pasts which support this.<br /><br />The two lead actors (Bohl, Brundruge) were in the moment as any two actors I have ever seen. %100 believable, they transport the audience seemingly effortlessly, into their world. The actors' seamless acting teamed with Bechard's Beautiful, realistic dialog and his truthful direction drives the story forward into a striking and moving finale.This film is visual treat- soft ,increasing the intensity of The story. The soundtrack serenades the viewer, soothing yet drawing out the emotional content of the film. I find this project to be nothing short of a masterpiece. intriguing.intense.",1,positive,0.95
27119,"Casting Jack Cassidy as Ken Frankin was sheer brilliance. Cassidy personified arrogance, confidence, charm and wit - all with a condescending, evil little smirk on his face. In my opinion, Jack Cassidy is by far the best murderer (having appeared three times) in the Columbo series. This particular (and first) performance, is my favorite Columbo episode ever - hands down. A fresh faced Steven Spielberg did amazing camera work (yes, there were a couple of camera shadows on the actors at times)capturing the nuances and banter at different and intriguing angles between Columbo and Franklin. Also, the panoramic and tight in shots at Big Bear Lake, CA (Franklin's cabin home) were very impressive.<br /><br />If you have not yet seen this episode, then you owe it to yourself to do so - it's a true masterpiece.<br /><br />Jack Cassidy was a very talented actor and singer. His charismatic personality was highly infectious. His death in 1976, at age 49 was very sad and indeed very tragic - he surely had his best years ahead of him. Rest in Peace Jack, you will live on for eternity through your great work.",1,positive,0.95
16236,"I admit not being that fond of Oliver! as a young child--it's long, and the story is a little slow-moving because of all the musical numbers. As a teenager I discovered that the fun of this movie is the experience itself. Rather than thinking of it as an adaptation of Oliver Twist, think of it as a celebration of the classic story. The adaptation is loose at best, but really, if you're watching a musical, you ain't there for the story.<br /><br />The music is the core of this movie, and an overwhelming majority of it is stellar and very catchy. Most or all of the cast was involved in the stage version of the musical, and it shows in their performances--and I consider this a plus. The performances are all in a more ""stagey"" style of acting typical of much older films, and they are very entertaining. The exception is the kid playing Oliver, whose job seemed to be to look cute and stay out of the real performers' way.<br /><br />Fagin and the Dodger are the real stars of this movie. Oliver Reed also does a fantastic job maintaining an intimidating screen presence as the menacing Bill Sykes. Even Sykes' dog Bullseye puts on a good performance.<br /><br />This movie isn't for everyone. People who hate musicals will despise it, as will those who take musicals too seriously. Nitpicking over faulty historical details or mistaking exaggerated stage-type acting for bad acting will ruin anyone's enjoyment. Just sit back and enjoy the entertainment--it's much better if you remember that, as a musical, it's a fantasy loosely organized around the book, not a strict adaptation.",1,positive,0.85
40515,"It has very little to do with the books: half of the characters have been eliminated, the plot has been greatly altered, people's parents are changed for different characters . . .<br /><br />However, if you watch it as an independent piece (try and forget you ever read the books) the movie is very well put together, everyone is very good looking, and there is even a sweet ending...",1,positive,0.8
16646,i love bed knobs and broomsticks so much that it makes me cry a thousand tears of joy every time i have the magnificent pleasure of seeing it. i would also like to reiterate the simple fact that i love it so much.too much some have said. i have 27 copies on video and i love them all equally. i also love anyone else who loves it. i love you. my favourite scene is the dance scene at portobello road. i have learned the dance moves and practice it everyday. i have some audio recordings of myself singing the song. if anyone can play the drums or guitar i am thinking of forming a bed knobs and broomsticks band.i hope to call it 'the knobs'. love me (liz),1,positive,0.95
48911,"No, there is another !<br /><br />Because every Star Wars fan had to have an opinion about I, II & III and because that opinion was biased since we missed so much the atmosphere and the characters of the original trilogy, I will state the good points of ""The Return of the Jedi"" and a few corresponding bad points of the prequel. Of course, I loved the music, the special effects, the two droids, but this has been overly debated elsewhere.<br /><br />What we get in the original trilogy and in this particular movie : - A strong ecological concern - Anti-militarist positions - Fascinating insights about the Jedi Order and the Force - Cute creatures - Harrison Ford's smile - A killer scene : Near the ending, when Vader looks alternatively at his son and at the Emperor. The lightning of the lethal bolts reflected on his Black helmet. And when he grabs and betrays his Master to save Luke, thereby risking his own life ! Oh, boy !<br /><br />What is wrong in the prequel INMHO : - the whole ""human factor"" element that the original cast was able to push forward is somehow missing - The Force seems to be more about superpowers and somersaults, than about wisdom - Too many Jedis at once and too many Light Sabers on the screen - The lack of experience of a few actors too often threatens the coherence of the plot <br /><br />By the way, if you enjoy the theory of the Force as explained by Obi Web (Obi Wen, I mean) and Yoda, then you should read a few books about Buddhism and the forms it took in Ancient Japan.<br /><br />The magic of Star Wars, IMHO lies mainly in the continuing spiritual heritage from a master to his apprentice, from a father to his son, albeit the difficulties. ""De mon âme à ton âme"", (from my soul to yours), as would write Bejard to the late Zen master T. Deshimaru.",1,neutral,0.85
32312,"Whoo-boy, that was definitely one of the worst flicks I've seen all summer. Granted, it was on Sci Fi, and I don't watch much Sci Fi, but man, talk about a razor thin plot and two dimensional characters to the max.<br /><br />The characters were stereotypical and overdone, the plot and setting were unbelievable, the vampires were less intimidating, more funny-looking, the gore was unnecessary, the special effects were down-right horrible, and the ending? Well, the only thing unpredictable about the ending was when suddenly the tomboy becomes a lesbian and starts to do it with the female vampire, which, by the way, isn't really all that hot considering it occurs for about three seconds, in which you're closer to ""What the hell?"" then ""Man, that's hot."" If this ever appears in reruns, God forbid, DON'T WATCH IT.",0,negative,0.95
36515,"I would have given this otherwise terrific series a full 10 vote if Claudia Black had not continued on in it! Her inclusion as the silly 'Vela' has brought the series down in my estimation. To bring her in as a regular at the same time as including Ben Browder to replace RDA was a mistake.<br /><br />Unfortunately we were just reeling from the loss of 'Jack' and really didn't need this great series turned into new episodes of 'Farscape'.<br /><br />I was a great fan of the film ""Stargate"" and when the series was first announced I had reservations that it could live up to the film, but after watching the first episode I have to admit I was hooked. I have always looked forward to new episodes with great anticipation",1,negative,0.85
33997,"The preposterous premise of this flick has to do with Argentina reclaiming the Falkland Islands, having failed through force in 1982, by impregnating the European women inhabitants with Argentinean sperm thereby diluting the ethnic purity until it favored Argentina. Yeah, right. The reconnaissance is done by our hero/villan and cad, Fabian, who hauls his fish-eye camcorder from pillar to post secretly filming his encounters with the Falklanders including his courting and eventual conquest of one woman, Camilla. An unfortunate indie and fraudulent documentary, this flick favors us with lots of boring tourism shot from the hip....yada, yada, yada. The film has no plot potential and only begins to become interesting as Fabian and Camilla wend their way through the usual moments of awkwardness and uncertainty as they get from the handshake to the bed. ""F*ckland"" is only for those cinema purists who can appreciate the bleak, no frills, jigglecam austerity of Dogme indies.",0,negative,0.85
29055,"This is my first CG animated film that I've ever seen. Usually, the look of other animated films made me reticent to see them. Not Ice Age. I wanted to see it the moment I saw the trailer with Scrat, the hilarious sabertooth squirrel.<br /><br />Ice Age was sporadically funny and overall fun film to watch. The story is basically an animated version of Three Men and a Baby, set 20,000 years in the past. The visuals were great. Simply beautiful. It's one thing to create convincing aninmation, it's another thing altogether to create visually arresting stuff and Ice Age is great to look at with its stylized visuals. Blue Sky Studios is a company to look out for in the future.",1,positive,0.95
1366,"Armored<br /><br />The best part about driving an armored vehicle is that if any bums approach you at a red light asking for money, you can shoot them in the face.<br /><br />And while the armoured guards in this thriller aren't using their protective power to purge the drifter population, they are using their position to fleece their employer.<br /><br />When newcomer Ty (Columbus Short) lands a job with an armored trunk company, he feels like he has found his lot in life. Unfortunately, however, when he discovers that his co- workers (Matt Dillon, Jean Reno and Laurence Fishburne) are plotting to take the $42 M shipment for themselves, Ty must fortify himself  and the funds  inside the armored truck.<br /><br />A tedious caper with a plodding plot and phoned-in performances, Armored is an utterly forgettable film.<br /><br />Besides, if you really want to jack millions, it's a lot simpler to just disguise yourself as an ATM. (Red Light)",0,negative,0.85
39828,"I'm not sure who should be blamed for this debacle - in truth, the acting isn't too bad and the story isn't as terrible as some made-for-Disney movies have been. The story itself is shallow and undeveloped but that isn't surprising in a film of this type. The acting is more than a bit two-dimensional, but I give the actors credit for managing to do anything with the material that they had to work with.<br /><br />However, it's inexcusable, in my book, to base an entire storyline on the theory that they've created a 'perfect' pop star and then cast an actress who can't sing to save her life. If the girl can't sing, have someone who can record the music!<br /><br />This actress is a TERRIBLE singer - she was so flat she was usually singing in a totally different key!",0,neutral,0.7
37474,"THE CELL fascinated me at first glance. I was a bit surprised about that fact, because the story of that movie is absolutely boring. If it had no story, the film would be better. Bunuels ""Un chien andalou"" comes to my mind- a film without story, but also with fascinating and sometimes disturbing images. But THE CELL is at first a Hollywood-Movie, and only second a piece of art. I'm very interested in Tarsem's next project. Hamlet on Indian could be very interesting, especially when it has the same looks as THE CELL.<br /><br />For film music enthusiasts: Howard Shore's score for THE CELL is absolutely marvelous, but a hard listening experience, because of its very modernistic style.",1,neutral,0.75
27037,"This movie was really interesting... it also is quite shocking as the similar events of the movie occurred only 10 months after the movie premiered.<br /><br />it was interesting seeing the problems that could be encountered and realistic enough to show that no matter how prepared you think you are - you aren't. if this was made for an American audience - it would be different because they would have used this as a full propaganda film and not as a wake call which the BBC did! it still is propaganda, in some extend - no film today with these themes can not be - but it dealt with the issue successfully.<br /><br />a film that should be shown in all terrorism/counter-terrorism courses but will not because it shows faults which is not allowed to be acknowledged! A great film in which the BBC took a few risks and unfortunately, London does not need a fictional tale any more, due to the reality of July 7 2005.",1,positive,0.85
20291,"Rated TV-14 for Sexual Content and Language.<br /><br />I remembered hearing about this show back in 1998 when it used to play on the channel Teletoon.I didn't watch it then but now, it plays on the channel, Razer.I have seen about four episodes of this show and I must say, it is fairly intelligent and funny.<br /><br />The show stars Jason Alexander of Seinfeld fame and also Tim Curry of Rocky Horror Picture Show and It fame.The show is about a duck who is a police officer.He basically does his job as a policeman, while coping with personal problems.This show is fairly funny at times and fans of animated-comedy will like this.",1,positive,0.85
17454,"I don't see enough TV game shows to understand the attraction of SHOW ME THE MONEY, but I suppose it holds some appeal for undemanding audiences. Ostensibly a quiz show, it offers contestants huge sums of money for answering a few simple questions. However, its quiz elements play only a small part in the proceedings, which I find tortuously complicated. For example, before answering a question, a contestant selects which question is to be asked by choosing from among random ""A,"" ""B,"" or ""C"" choices. Does this serve any purpose other than to slow the game down? It would be a lot quicker simply to start with ""A."" Contestants can pass on questions, but must answer one of the three questions in each category.<br /><br />After responding to a question, the contestant is then asked to ""lock in"" the answer--another delaying tactic. The contestant's next task is to name which woman from about a dozen go-go dancers in cages is to unveil a card that indicates how much the question is worth. A correct answer adds the card's dollar figure to the contestant's running total; a wrong answer subtracts the same sum. This time-consuming step actually has some entertainment value, as it allows the audience to get a close look at the scantily clad and uniformly gorgeous dancers. Meanwhile, the contestant is reminded that an unlucky selection of the ""killer card"" will end the game instantly. This naturally makes the contestant sweat and causes further delays as the nervous contestant contemplates the sudden loss of the hundreds of thousands of dollars. My suspicion is that the possibility of sudden disaster is the show's chief audience appeal.<br /><br />Meanwhile, the whole process is slowed down even more by a lot of empty banter between host William Shatner and the contestant, along with occasional routines by the caged dancers. All these delays burn up so much time that it might be possible for audiences to forget what the original question is by the time the correct answer is revealed.<br /><br />A typical 30-minute episode of JEOPARDY often gets through as many as 60 questions. The first 30 minutes of SMTM that I watched got through only six questions (many of which pertained to other TV shows). No one in his right mind would watch this show because it's fun to play along by answering the questions at home. That leaves three possible reasons to watch the show.<br /><br />A. To see how a contestant responds to being on the verge of winning as much as one million dollars, only to lose everything in one stroke.<br /><br />B. To look at gorgeous young women performing sexually suggestive dance routines.<br /><br />C. To enjoy William Shatner's scintillating banter.<br /><br />My choice is ""B,"" but the women aren't on camera long enough to justify suffering through an hour of this show.",0,negative,0.85
